date,symbol,open,high,low,close,volume,return_1d,period_end,report_date,fiscal_quarter,report_type,filing_lag_days,revenue,revenue_yoy,net_income,net_margin,operating_cashflow,debt_to_equity,gross_margin,roe,eps_estimate,eps_actual,eps_surprise,eps_surprise_pct,is_report_day,days_since_report,has_fundamentals
2022-02-09,EPSI,110.83,113.05,108.77,111.04,783730,-0.009425,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,1,0,1
2022-02-10,EPSI,107.95,108.89,105.86,107.93,906996,-0.028009,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,1,1
2022-02-11,EPSI,108.86,109.97,108.77,109.14,423449,0.011212,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,2,1
2022-02-14,EPSI,110.33,112.29,109.98,110.52,2318658,0.012559,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,5,1
2022-02-15,EPSI,109.87,109.98,109.22,109.93,2402801,-0.005322,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,6,1
2022-02-16,EPSI,110.31,111.84,108.38,110.25,979685,0.002971,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,7,1
2022-02-17,EPSI,111.01,111.53,109.51,110.89,1809216,0.005765,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,8,1
2022-02-18,EPSI,111.84,113.41,110.23,111.51,685471,0.005635,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,9,1
2022-02-21,EPSI,114.22,115.25,112.54,113.93,1699909,0.021622,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,12,1
2022-02-22,EPSI,114.35,114.68,112.17,114.58,418758,0.005721,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,13,1
2022-02-23,EPSI,113.69,116.04,113.03,114.04,965767,-0.004698,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,14,1
2022-02-24,EPSI,114.88,116.17,114.3,114.64,1104421,0.005227,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,15,1
2022-02-25,EPSI,114.17,114.94,112.76,114.19,2490123,-0.003908,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,16,1
2022-02-28,EPSI,113.15,114.76,110.61,112.8,1274561,-0.012163,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,19,1
2022-03-01,EPSI,114.55,115.71,112.69,114.33,711851,0.013539,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,20,1
2022-03-02,EPSI,115.1,115.29,113.04,115.16,308401,0.00728,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,21,1
2022-03-03,EPSI,112.61,114.09,110.47,112.49,609627,-0.023142,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,22,1
2022-03-04,EPSI,112.18,114.36,111.22,111.75,757244,-0.006612,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,23,1
2022-03-07,EPSI,112.51,113.45,110.95,112.9,932053,0.010309,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,26,1
2022-03-08,EPSI,110.85,112.77,108.92,110.84,513366,-0.018255,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,27,1
2022-03-09,EPSI,110.12,111.51,109.61,109.88,1899595,-0.008661,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,28,1
2022-03-10,EPSI,113.36,113.62,111.87,113.39,1089702,0.031961,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,29,1
2022-03-11,EPSI,113.06,114.72,112.38,113.04,745123,-0.003098,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,30,1
2022-03-14,EPSI,114.4,115.54,112.51,114.49,1409201,0.01286,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,33,1
2022-03-15,EPSI,116.69,118.55,116.04,116.61,919351,0.018455,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,34,1
2022-03-16,EPSI,115.39,116.95,114.49,115.46,1773081,-0.009841,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,35,1
2022-03-17,EPSI,115.57,115.86,113.99,115.79,1418142,0.002881,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,36,1
2022-03-18,EPSI,118.92,119.28,117.27,118.61,2344259,0.024338,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,37,1
2022-03-21,EPSI,119.32,120.2,118.82,119.15,1694876,0.004591,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,40,1
2022-03-22,EPSI,122.24,123.65,121.64,122.44,1043817,0.027588,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,41,1
2022-03-23,EPSI,121.45,123.72,119.16,121.32,543197,-0.009174,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,42,1
2022-03-24,EPSI,124.07,126.12,121.59,124.05,433682,0.022489,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,43,1
2022-03-25,EPSI,124.43,126.44,122.57,124.32,1705670,0.00216,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,44,1
2022-03-28,EPSI,124.13,125.49,123.94,124.02,275826,-0.002338,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,47,1
2022-03-29,EPSI,124.93,125.22,122.94,124.81,1076426,0.006343,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,48,1
2022-03-30,EPSI,125.07,126.96,123.13,124.76,247136,-0.000418,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,49,1
2022-03-31,EPSI,124.72,125.1,123.65,124.83,996157,0.000574,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,50,1
2022-04-01,EPSI,125.26,125.82,124.64,125.53,2232206,0.005607,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,51,1
2022-04-04,EPSI,122.89,123.56,122.39,122.85,381741,-0.021372,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,54,1
2022-04-05,EPSI,121.23,123.71,120.97,121.46,2441219,-0.011288,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,55,1
2022-04-06,EPSI,122.69,124.55,120.98,122.57,2440110,0.009151,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,56,1
2022-04-07,EPSI,124.07,124.32,123.06,123.93,2186306,0.011101,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,57,1
2022-04-08,EPSI,124.41,126.81,123.09,124.52,1794177,0.004702,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,58,1
2022-04-11,EPSI,124.66,126.74,123.32,124.77,610389,0.002035,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,61,1
2022-04-12,EPSI,125.49,127.03,123.92,125.46,429726,0.005573,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,62,1
2022-04-13,EPSI,126.89,127.44,125.35,127.06,2314123,0.012701,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,63,1
2022-04-14,EPSI,125.14,125.98,123.49,124.82,1042344,-0.017643,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,64,1
2022-04-15,EPSI,124.02,124.81,123.51,123.95,1234105,-0.006982,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,65,1
2022-04-18,EPSI,123.37,125.21,123.24,123.61,384156,-0.002739,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,68,1
2022-04-19,EPSI,123.65,125.37,122.2,123.89,337591,0.002317,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,69,1
2022-04-20,EPSI,120.51,121.43,119.46,120.71,1445523,-0.02565,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,70,1
2022-04-21,EPSI,118.5,119.52,117.49,118.74,1132745,-0.016354,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,71,1
2022-04-22,EPSI,118.88,120.14,117.74,118.79,1810336,0.000458,2021-12-31,2022-02-09,4.0,annual,40.0,17210.07,0.061,3947.82,0.229,4584.83,0.302,0.292,0.143,1.304,1.377,0.072,0.055,0,72,1
2022-04-25,EPSI,120.65,122.7,119.91,120.24,2118534,0.012161,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,1,0,1
2022-04-26,EPSI,119.62,119.98,119.08,119.56,330069,-0.005654,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,1,1
2022-04-27,EPSI,118.43,120.32,116.85,118.58,2431837,-0.008152,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,2,1
2022-04-28,EPSI,119.31,121.88,118.06,119.5,2320987,0.007734,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,3,1
2022-04-29,EPSI,119.27,121.07,117.67,119.14,1518673,-0.003015,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,4,1
2022-05-02,EPSI,120.66,121.76,120.06,120.42,1060510,0.010773,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,7,1
2022-05-03,EPSI,120.42,122.2,118.25,120.21,583314,-0.001748,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,8,1
2022-05-04,EPSI,118.64,120.69,117.59,118.51,740024,-0.014196,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,9,1
2022-05-05,EPSI,121.03,122.9,119.06,120.57,1812635,0.017369,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,10,1
2022-05-06,EPSI,122.54,122.63,121.23,122.41,498668,0.015271,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,11,1
2022-05-09,EPSI,120.97,121.35,119.81,120.98,2420721,-0.011642,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,14,1
2022-05-10,EPSI,121.66,121.98,119.73,121.64,534941,0.005434,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,15,1
2022-05-11,EPSI,121.18,121.32,120.78,121.1,1935685,-0.004408,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,16,1
2022-05-12,EPSI,122.26,124.03,121.85,122.09,2154532,0.008175,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,17,1
2022-05-13,EPSI,121.04,121.74,120.61,120.91,880280,-0.009726,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,18,1
2022-05-16,EPSI,122.0,123.78,119.44,121.86,1304114,0.00791,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,21,1
2022-05-17,EPSI,123.6,125.45,121.31,123.78,1526655,0.015727,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,22,1
2022-05-18,EPSI,122.04,123.35,120.31,122.04,2036432,-0.014052,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,23,1
2022-05-19,EPSI,121.33,122.3,120.21,122.1,317668,0.000461,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,24,1
2022-05-20,EPSI,124.11,124.91,123.76,124.03,722279,0.015813,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,25,1
2022-05-23,EPSI,122.42,122.65,120.4,122.53,544685,-0.012097,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,28,1
2022-05-24,EPSI,121.47,123.69,120.89,121.4,931291,-0.00921,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,29,1
2022-05-25,EPSI,122.34,123.14,121.55,122.26,1747888,0.007114,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,30,1
2022-05-26,EPSI,121.79,122.46,119.74,122.17,1149013,-0.000719,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,31,1
2022-05-27,EPSI,119.43,119.73,118.77,119.67,1332056,-0.020524,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,32,1
2022-05-30,EPSI,119.78,121.27,117.34,119.36,1245391,-0.002535,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,35,1
2022-05-31,EPSI,122.13,123.67,119.96,121.88,212266,0.021128,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,36,1
2022-06-01,EPSI,124.82,127.31,122.69,124.79,424662,0.023833,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,37,1
2022-06-02,EPSI,123.92,124.68,122.1,123.79,722459,-0.007981,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,38,1
2022-06-03,EPSI,122.71,122.89,121.44,122.34,303506,-0.011713,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,39,1
2022-06-06,EPSI,121.77,123.71,120.16,121.8,2091128,-0.004441,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,42,1
2022-06-07,EPSI,125.02,125.82,122.47,124.55,2490559,0.022549,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,43,1
2022-06-08,EPSI,125.6,126.5,123.7,125.63,1314990,0.008678,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,44,1
2022-06-09,EPSI,127.63,130.14,125.42,127.81,1733048,0.017405,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,45,1
2022-06-10,EPSI,129.04,130.78,126.5,129.27,329506,0.011379,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,46,1
2022-06-13,EPSI,127.45,128.51,125.63,127.41,325970,-0.014367,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,49,1
2022-06-14,EPSI,125.45,128.22,123.11,125.82,1591279,-0.012459,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,50,1
2022-06-15,EPSI,124.91,125.7,124.19,124.99,1976899,-0.00659,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,51,1
2022-06-16,EPSI,124.03,124.35,121.61,124.24,2337260,-0.006072,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,52,1
2022-06-17,EPSI,123.3,123.91,120.87,123.11,1030562,-0.009032,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,53,1
2022-06-20,EPSI,121.86,122.4,121.7,122.23,1162569,-0.00717,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,56,1
2022-06-21,EPSI,123.1,124.14,121.62,123.1,2031858,0.00714,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,57,1
2022-06-22,EPSI,122.79,125.24,121.53,123.18,523742,0.000629,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,58,1
2022-06-23,EPSI,124.68,127.46,122.64,125.02,2384544,0.014952,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,59,1
2022-06-24,EPSI,125.22,127.05,124.85,125.28,884597,0.002067,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,60,1
2022-06-27,EPSI,123.93,126.33,122.59,124.03,261118,-0.009985,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,63,1
2022-06-28,EPSI,124.34,125.39,123.02,124.29,2017905,0.002121,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,64,1
2022-06-29,EPSI,122.05,122.83,120.85,121.85,2417873,-0.019643,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,65,1
2022-06-30,EPSI,118.27,118.83,115.92,118.41,1307839,-0.028241,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,66,1
2022-07-01,EPSI,119.12,120.47,117.81,119.25,581249,0.007069,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,67,1
2022-07-04,EPSI,121.02,121.86,119.6,120.63,548243,0.011607,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,70,1
2022-07-05,EPSI,121.02,121.33,118.91,121.0,883634,0.00301,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,71,1
2022-07-06,EPSI,120.25,122.71,119.87,120.46,1427714,-0.004418,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,72,1
2022-07-07,EPSI,118.23,118.92,117.51,118.58,1641974,-0.015643,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,73,1
2022-07-08,EPSI,119.89,121.85,119.18,120.06,1805938,0.012521,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,74,1
2022-07-11,EPSI,121.09,121.31,118.46,120.72,1846635,0.005506,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,77,1
2022-07-12,EPSI,121.45,122.76,119.05,121.2,753915,0.003924,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,78,1
2022-07-13,EPSI,121.18,122.84,119.6,121.1,591532,-0.000818,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,79,1
2022-07-14,EPSI,120.21,121.16,119.4,120.55,2388167,-0.00454,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,80,1
2022-07-15,EPSI,118.97,119.2,117.68,118.82,514700,-0.01429,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,81,1
2022-07-18,EPSI,118.93,120.62,117.54,119.18,1372151,0.002981,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,84,1
2022-07-19,EPSI,118.52,119.97,117.06,118.37,859056,-0.006801,2022-03-31,2022-04-25,1.0,quarterly,24.0,17610.95,0.066,3712.61,0.211,4220.57,0.346,0.282,0.158,1.445,1.55,0.106,0.073,0,85,1
